CustomerID,CustomerName,Province,Region,CustomerSegment
86443655,John Grady,British Columbia,West,Corporate
86487510,John Lee,New Brunswick,Atlantic,Corporate
86531956,Guy Thornton,Ontario,Ontario,Corporate
86590680,Corey Catlett,Newfoundland,Atlantic,Home Office
86678719,Sara Luxemburg,Quebec,Quebec,Small Business
86724665,Matt Hagelstein,Ontario,Ontario,Home Office
86738505,Russell Applegate,Ontario,Ontario,Small Business
86769142,Hallie Redmond,Alberta,West,Small Business
86789397,Natalie Webber,Manitoba,Prarie,Corporate
86802122,Mike Pelletier,Alberta,West,Corporate
86853010,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business
86883556,Shahid Shariari,Nova Scotia,Atlantic,Consumer
86931361,Monica Federle,Northwest Territories,Northwest Territories,Corporate
86967557,Kelly Andreada,Saskachewan,Prarie,Home Office
87034117,Marina Lichtenstein,British Columbia,West,Corporate
87094459,David Kendrick,Nova Scotia,Atlantic,Home Office
87106625,Sam Craven,Saskachewan,Prarie,Home Office
87126998,Bradley Drucker,Yukon,Yukon,Small Business
87328286,Angele Hood,British Columbia,West,Consumer
87335700,Natalie Fritzler,Ontario,Ontario,Home Office
87466123,Scott Cohen,Quebec,Quebec,Consumer
87480359,Sandra Flanagan,Ontario,Ontario,Corporate
87509764,Dorothy Badders,Prince Edward Island,Atlantic,Home Office
87531847,Paul Stevenson,Saskachewan,Prarie,Corporate
87627247,Dave Hallsten,Quebec,Quebec,Corporate
87691641,Bill Stewart,Ontario,Ontario,Corporate
87932728,Shahid Shariari,British Columbia,West,Corporate
88328172,Guy Phonely,Ontario,Ontario,Corporate
88337390,Andrew Roberts,Ontario,Ontario,Small Business
88371652,Ken Heidel,Nova Scotia,Atlantic,Corporate
88389057,Roger Barcio,Alberta,West,Corporate
88445957,Annie Thurman,Ontario,Ontario,Consumer
88555704,Lena Creighton,Ontario,Ontario,Home Office
88591198,Eleni McCrary,Quebec,Quebec,Corporate
88611817,Tanja Norvell,Manitoba,Prarie,Consumer
88686363,Mary O'Rourke,British Columbia,West,Home Office
88719131,Brian Moss,Saskachewan,Prarie,Corporate
88815489,Luke Weiss,British Columbia,West,Corporate
88877641,Eric Murdock,Yukon,Yukon,Home Office
88925672,Adrian Shami,Alberta,West,Consumer
88926329,Marc Harrigan,British Columbia,West,Home Office
89092013,Barry Franz,Nova Scotia,Atlantic,Corporate
89108177,Brenda Bowman,Quebec,Quebec,Home Office
89179979,Becky Martin,Quebec,Quebec,Home Office
89205766,Maya Herman,Saskachewan,Prarie,Corporate
89257969,Sarah Bern,British Columbia,West,Corporate
89287020,Karen Ferguson,Nova Scotia,Atlantic,Home Office
89313737,Jeremy Lonsdale,Alberta,West,Corporate
89379992,Lauren Leatherbury,Alberta,West,Home Office
89540355,Bart Watters,Manitoba,Prarie,Corporate
89600502,Greg Matthias,British Columbia,West,Small Business
89629028,Bobby Trafton,Quebec,Quebec,Small Business
89677213,Kelly Williams,Alberta,West,Corporate
89681717,Clay Ludtke,Quebec,Quebec,Consumer
89722082,Speros Goranitis,Yukon,Yukon,Corporate
89759693,Barry Weirich,Nunavut,Nunavut,Corporate
89767975,Dave Hallsten,Ontario,Ontario,Home Office
89810498,Katherine Nockton,Quebec,Quebec,Home Office
89851873,John Murray,British Columbia,West,Small Business
89960282,Karen Ferguson,Quebec,Quebec,Home Office
90097133,Randy Bradley,Saskachewan,Prarie,Small Business
90155791,Tony Chapman,Nova Scotia,Atlantic,Consumer
90358264,Michael Kennedy,Ontario,Ontario,Corporate
90365410,Arthur Gainer,Quebec,Quebec,Corporate
90386354,Tom Boeckenhauer,Alberta,West,Corporate
90386549,Frank Atkinson,Quebec,Quebec,Corporate
90398325,Alan Schoenberger,Yukon,Yukon,Corporate
90409940,Jason Klamczynski,Saskachewan,Prarie,Small Business
90439294,Peter McVee,Nova Scotia,Atlantic,Small Business
90467666,Mitch Gastineau,Alberta,West,Corporate
90514203,Edward Nazzal,Ontario,Ontario,Home Office
90522445,Evan Henry,Quebec,Quebec,Corporate
90627052,Annie Thurman,Alberta,West,Home Office
90627719,Gary McGarr,Manitoba,Prarie,Home Office
90732122,Dan Campbell,Newfoundland,Atlantic,Small Business
90771128,Gene Hale,Nova Scotia,Atlantic,Consumer
90958961,Joy Smith,British Columbia,West,Consumer
90970454,Anthony Garverick,Yukon,Yukon,Small Business
91042485,Steve Chapman,Manitoba,Prarie,Corporate
91078763,Hunter Lopez,British Columbia,West,Consumer
91159117,Tony Molinari,Yukon,Yukon,Corporate
91212283,Brooke Gillingham,Alberta,West,Small Business
91212453,Max Engle,Quebec,Quebec,Corporate
91220663,Aaron Hawkins,Quebec,Quebec,Home Office
91345374,Bryan Mills,Northwest Territories,Northwest Territories,Small Business
91504189,Randy Bradley,Saskachewan,Prarie,Corporate
91550526,Christina DeMoss,New Brunswick,Atlantic,Home Office
91610897,Barry Franz,Ontario,Ontario,Corporate
91774159,Astrea Jones,Yukon,Yukon,Corporate
91785983,Lela Donovan,British Columbia,West,Corporate
91811409,Ritsa Hightower,Ontario,Ontario,Corporate
91844273,Christine Phan,Ontario,Ontario,Small Business
91884763,Thea Hendricks,Quebec,Quebec,Home Office
91889558,Jeremy Pistek,British Columbia,West,Corporate
91967987,Barry Pond,British Columbia,West,Consumer
91977284,Roy Skaria,Manitoba,Prarie,Corporate
92103421,Deirdre Greer,Quebec,Quebec,Home Office
92171058,Katherine Murray,Quebec,Quebec,Home Office
92238400,Lisa DeCherney,Ontario,Ontario,Consumer
92369283,Trudy Bell,Alberta,West,Consumer
92512595,Christina Vanderzanden,British Columbia,West,Small Business
92552035,David Philippe,Ontario,Ontario,Consumer
92609221,Cari Schnelling,Prince Edward Island,Atlantic,Small Business
92656557,Logan Haushalter,Quebec,Quebec,Corporate
92823303,Chris Cortes,Nova Scotia,Atlantic,Consumer
93109423,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate
93141025,Sonia Sunley,British Columbia,West,Small Business
93179234,Larry Hughes,Ontario,Ontario,Home Office
93242448,Katherine Nockton,Ontario,Ontario,Corporate
93263069,Henry MacAllister,Ontario,Ontario,Small Business
93290663,Gene McClure,Manitoba,Prarie,Consumer
93331830,Richard Eichhorn,Saskachewan,Prarie,Consumer
93406185,Shirley Jackson,British Columbia,West,Corporate
93429106,Julia West,Northwest Territories,Northwest Territories,Small Business
93460140,Maureen Gastineau,British Columbia,West,Consumer
93471011,Allen Armold,New Brunswick,Atlantic,Home Office
93474875,Russell Applegate,Manitoba,Prarie,Home Office
93475684,Anthony Witt,Saskachewan,Prarie,Corporate
93537500,Michelle Tran,Quebec,Quebec,Corporate
93607330,Chad McGuire,Quebec,Quebec,Small Business
93612953,Bill Shonely,British Columbia,West,Small Business
93660979,Roger Demir,Alberta,West,Consumer
93675598,Karl Brown,Quebec,Quebec,Corporate
93685062,Joni Wasserman,Quebec,Quebec,Consumer
93726727,Nat Gilpin,Ontario,Ontario,Consumer
93732944,Greg Maxwell,British Columbia,West,Home Office
93758371,Maribeth Dona,British Columbia,West,Home Office
93780882,Ionia McGrath,Saskachewan,Prarie,Small Business
93796619,Duane Noonan,Yukon,Yukon,Corporate
93857244,Helen Wasserman,Alberta,West,Home Office
93861666,Peter McVee,Quebec,Quebec,Small Business
94206076,Anthony Witt,Ontario,Ontario,Corporate
94228765,Lycoris Saunders,Ontario,Ontario,Corporate
94347685,Jeremy Lonsdale,Saskachewan,Prarie,Corporate
94359543,Toby Knight,Manitoba,Prarie,Consumer
94522709,Aleksandra Gannaway,Saskachewan,Prarie,Home Office
94530777,Erin Smith,Ontario,Ontario,Home Office
94607246,Pete Kriz,British Columbia,West,Corporate
94666608,Lauren Leatherbury,British Columbia,West,Home Office
94730893,Monica Federle,Nunavut,Nunavut,Corporate
94752834,Karl Brown,Newfoundland,Atlantic,Home Office
94803589,Vicky Freymann,British Columbia,West,Home Office
94808461,Robert Marley,Ontario,Ontario,Corporate
94820281,Joy Bell,Nunavut,Nunavut,Home Office
94848024,Jason Klamczynski,Quebec,Quebec,Small Business
94892175,Corey Lock,British Columbia,West,Home Office
94998229,Brian Dahlen,Saskachewan,Prarie,Small Business
95177343,John Castell,British Columbia,West,Small Business
95284420,Cathy Armstrong,British Columbia,West,Consumer
95323982,Janet Martin,Nova Scotia,Atlantic,Corporate
95361283,Cathy Hwang,Ontario,Ontario,Home Office
95436894,Peter Fuller,Saskachewan,Prarie,Consumer
95501313,Berenike Kampe,British Columbia,West,Corporate
95577022,Carol Triggs,Quebec,Quebec,Home Office
95652866,Alex Russell,Alberta,West,Home Office
95681602,Karl Brown,Newfoundland,Atlantic,Corporate
95816282,Christopher Schild,Prince Edward Island,Atlantic,Corporate
95834317,Clay Rozendal,Nunavut,Nunavut,Corporate
95928627,Sarah Foster,British Columbia,West,Corporate
95937020,Thomas Thornton,British Columbia,West,Consumer
96048266,Harold Dahlen,Alberta,West,Consumer
96063089,Rick Wilson,Saskachewan,Prarie,Consumer
96116604,Jason Gross,Ontario,Ontario,Small Business
96127896,Michelle Ellison,Ontario,Ontario,Home Office
96145776,John Huston,Saskachewan,Prarie,Consumer
96218342,Dan Campbell,Quebec,Quebec,Small Business
96219608,Roland Black,British Columbia,West,Small Business
96261360,Natalie Webber,Nova Scotia,Atlantic,Consumer
96264962,Brian Moss,British Columbia,West,Corporate
96281489,Hallie Redmond,Alberta,West,Home Office
96299089,Eric Barreto,Yukon,Yukon,Consumer
96313090,Brian Stugart,Quebec,Quebec,Consumer
96327900,Jocasta Rupert,New Brunswick,Atlantic,Consumer
96376660,Tom Zandusky,Manitoba,Prarie,Home Office
96387888,Roy Skaria,Ontario,Ontario,Corporate
96392681,Jane Waco,Ontario,Ontario,Corporate
96403643,Chris McAfee,British Columbia,West,Consumer
96413817,Monica Federle,British Columbia,West,Corporate
96418490,Jim Sink,Manitoba,Prarie,Corporate
96421847,Harold Pawlan,Ontario,Ontario,Small Business
96448861,Liz Willingham,Quebec,Quebec,Home Office
96580875,Mitch Webber,Quebec,Quebec,Corporate
96589436,Shaun Weien,Nova Scotia,Atlantic,Home Office
96589719,Quincy Jones,Alberta,West,Corporate
96628821,Resi Polking,Alberta,West,Small Business
96643883,Barry Franz,Newfoundland,Atlantic,Corporate
96713610,Dorris Love,Quebec,Quebec,Home Office
96945026,Debra Catini,Ontario,Ontario,Small Business
97004664,Chuck Clark,British Columbia,West,Corporate
97049232,Vivek Sundaresam,Quebec,Quebec,Home Office
97070934,Mike Caudle,Ontario,Ontario,Corporate
97099813,Sally Matthias,Nova Scotia,Atlantic,Corporate
97151439,David Wiener,Nova Scotia,Atlantic,Consumer
97155515,Roy French,Prince Edward Island,Atlantic,Consumer
97203720,Cassandra Brandow,Alberta,West,Home Office
97244956,Doug Bickford,Prince Edward Island,Atlantic,Corporate
97257760,Alejandro Ballentine,Alberta,West,Small Business
97344739,Rob Haberlin,British Columbia,West,Consumer
97394565,Maria Bertelson,Ontario,Ontario,Home Office
97428330,Harold Engle,Prince Edward Island,Atlantic,Home Office
97437542,Scott Williamson,British Columbia,West,Small Business
97449295,Jim Karlsson,Alberta,West,Small Business
97484951,Nicole Brennan,Alberta,West,Home Office
97492463,Nat Carroll,Ontario,Ontario,Home Office
97525521,David Flashing,Newfoundland,Atlantic,Home Office
97588200,Deanra Eno,New Brunswick,Atlantic,Corporate
97606910,Daniel Lacy,Quebec,Quebec,Small Business
97666712,Giulietta Weimer,Nova Scotia,Atlantic,Corporate
97685640,Sara Luxemburg,Yukon,Yukon,Corporate
97790785,Ralph Arnett,Quebec,Quebec,Consumer
97800678,Ashley Jarboe,Saskachewan,Prarie,Small Business
97850819,Caroline Jumper,Quebec,Quebec,Corporate
97894366,Bart Pistole,Quebec,Quebec,Home Office
97921616,Gene McClure,Quebec,Quebec,Home Office
97936435,Marc Crier,Manitoba,Prarie,Corporate
97965401,Mick Crebagga,Manitoba,Prarie,Corporate
98068071,Susan MacKendrick,Manitoba,Prarie,Corporate
98104164,Rick Wilson,Alberta,West,Consumer
98169666,Neil Ducich,Nova Scotia,Atlantic,Home Office
98185921,Greg Hansen,Saskachewan,Prarie,Home Office
98224666,Aimee Bixby,New Brunswick,Atlantic,Home Office
98258765,Bobby Trafton,British Columbia,West,Corporate
98310844,Deborah Brumfield,Yukon,Yukon,Small Business
98340679,Cathy Prescott,Ontario,Ontario,Corporate
98456564,George Zrebassa,Nova Scotia,Atlantic,Home Office
98541198,Paul MacIntyre,Ontario,Ontario,Corporate
98550002,Erica Hackney,Ontario,Ontario,Small Business
98550273,Harold Dahlen,Saskachewan,Prarie,Corporate
98758480,Sally Hughsby,Ontario,Ontario,Consumer
98758958,Michael Granlund,British Columbia,West,Home Office
98760164,Nathan Cano,British Columbia,West,Consumer
98766204,Nicole Brennan,British Columbia,West,Home Office
98791614,Andy Reiter,Ontario,Ontario,Corporate
98822841,Sheri Gordon,Manitoba,Prarie,Corporate
99006294,Alyssa Crouse,Alberta,West,Home Office
99034135,Eleni McCrary,Nova Scotia,Atlantic,Home Office
99048732,Speros Goranitis,British Columbia,West,Corporate
99084990,Roy French,Ontario,Ontario,Consumer
99162955,Anthony Jacobs,Alberta,West,Home Office
99168275,Theone Pippenger,Manitoba,Prarie,Corporate
99251719,Toby Carlisle,Quebec,Quebec,Home Office
99328710,Eileen Kiefer,Ontario,Ontario,Consumer
99377938,Ann Blume,Nova Scotia,Atlantic,Small Business
99434135,Cindy Stewart,Yukon,Yukon,Corporate
99518139,Tamara Willingham,Yukon,Yukon,Corporate
99519941,Rob Williams,Yukon,Yukon,Home Office
99554235,Giulietta Baptist,British Columbia,West,Home Office
99563074,Benjamin Venier,British Columbia,West,Small Business
99590471,Nathan Cano,Nova Scotia,Atlantic,Consumer
99605711,Arthur Gainer,Manitoba,Prarie,Consumer
99662735,Eric Barreto,Newfoundland,Atlantic,Small Business
99713016,Dorothy Badders,Nunavut,Nunavut,Home Office
99851365,Aaron Hawkins,Yukon,Yukon,Home Office
100010565,Helen Andreada,British Columbia,West,Corporate
100022088,Dean Percer,Quebec,Quebec,Consumer
100045626,Tom Ashbrook,Yukon,Yukon,Home Office
100099945,Ed Ludwig,Ontario,Ontario,Consumer
100100202,Brad Norvell,Nova Scotia,Atlantic,Corporate
100125926,Ben Wallace,Quebec,Quebec,Home Office
100130172,Todd Sumrall,Ontario,Ontario,Consumer
100219185,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business
100387769,Bobby Odegard,Alberta,West,Consumer
100390992,Dianna Wilson,Quebec,Quebec,Small Business
100464058,Jennifer Patt,Nova Scotia,Atlantic,Home Office
100481316,Nona Balk,Saskachewan,Prarie,Corporate
100500169,Joe Kamberova,Ontario,Ontario,Small Business
100527781,Bryan Mills,Northwest Territories,Northwest Territories,Corporate
100582712,Scot Wooten,Manitoba,Prarie,Corporate
100684577,Maria Zettner,Alberta,West,Corporate
100725173,Ralph Kennedy,Nova Scotia,Atlantic,Corporate
100729818,Jenna Caffey,Alberta,West,Consumer
100787002,Liz Willingham,Quebec,Quebec,Corporate
100815423,Stewart Visinsky,Quebec,Quebec,Corporate
101078507,Neil French,Saskachewan,Prarie,Corporate
101147911,Frank Olsen,Alberta,West,Small Business
101188741,Irene Maddox,British Columbia,West,Consumer
101231204,Kimberly Carter,British Columbia,West,Home Office
101248528,Carlos Meador,Yukon,Yukon,Corporate
101365911,Neil Knudson,British Columbia,West,Home Office
101407390,Paul Lucas,Quebec,Quebec,Corporate
101440448,Karen Carlisle,Nova Scotia,Atlantic,Corporate
101448325,Jennifer Patt,Newfoundland,Atlantic,Home Office
101656918,Craig Carroll,Alberta,West,Corporate
101710424,Mark Packer,Nova Scotia,Atlantic,Small Business
101777049,Darrin Van Huff,Saskachewan,Prarie,Home Office
101792006,William Brown,Saskachewan,Prarie,Corporate
101822304,Susan Vittorini,Ontario,Ontario,Home Office
101893757,Ross Baird,Manitoba,Prarie,Corporate
102008024,Frank Merwin,Alberta,West,Consumer
102020359,Tony Sayre,New Brunswick,Atlantic,Home Office
102041571,Eric Barreto,Nova Scotia,Atlantic,Consumer
102100618,Carlos Daly,Northwest Territories,Northwest Territories,Home Office
102101268,Valerie Takahito,Manitoba,Prarie,Consumer
102118415,Barry Gonzalez,Quebec,Quebec,Small Business
102153138,Andrew Roberts,Alberta,West,Small Business
102252318,Kean Nguyen,Ontario,Ontario,Corporate
102283498,Alan Shonely,Ontario,Ontario,Small Business
102405473,Eric Murdock,British Columbia,West,Home Office
102688731,Justin Deggeller,Saskachewan,Prarie,Corporate
102737308,Irene Maddox,Manitoba,Prarie,Consumer
102822795,Bobby Elias,Yukon,Yukon,Small Business
102857204,Sally Knutson,British Columbia,West,Corporate
102946420,Michelle Huthwaite,Ontario,Ontario,Home Office
102974960,Sara Luxemburg,Nova Scotia,Atlantic,Small Business
103043219,Eleni McCrary,Ontario,Ontario,Corporate
103048242,Erin Creighton,Ontario,Ontario,Corporate
103104706,Sonia Cooley,Alberta,West,Corporate
103116846,Grant Carroll,Northwest Territories,Northwest Territories,Corporate
103153738,Russell Applegate,Manitoba,Prarie,Small Business
103235308,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate
103284166,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office
103383612,Maria Bertelson,Manitoba,Prarie,Home Office
103492523,Mary Zewe,Manitoba,Prarie,Corporate
103723976,Annie Cyprus,Nunavut,Nunavut,Home Office
103724988,Brenda Bowman,Quebec,Quebec,Small Business
103767580,Andrew Gjertsen,Prince Edward Island,Atlantic,Consumer
103956879,Rachel Payne,Manitoba,Prarie,Home Office
103996019,Lindsay Castell,Alberta,West,Small Business
104142658,Arthur Prichep,Ontario,Ontario,Small Business
104239922,Lynn Smith,New Brunswick,Atlantic,Corporate
104393625,Duane Huffman,Ontario,Ontario,Consumer
104482978,Luke Foster,Yukon,Yukon,Corporate
104494645,Neil Knudson,British Columbia,West,Corporate
104503994,Laurel Beltran,Saskachewan,Prarie,Consumer
104516246,Olvera Toch,Ontario,Ontario,Home Office
104516903,Sylvia Foulston,Nova Scotia,Atlantic,Consumer
104577129,Mark Haberlin,Nova Scotia,Atlantic,Small Business
104598944,Paul MacIntyre,Nova Scotia,Atlantic,Corporate
104752832,Jasper Cacioppo,Quebec,Quebec,Home Office
104853129,Janet Molinari,Ontario,Ontario,Corporate
104907203,Laurel Elliston,Quebec,Quebec,Corporate
104919109,Joseph Airdo,Ontario,Ontario,Corporate
104955257,Maria Etezadi,Alberta,West,Home Office
105296499,Deborah Brumfield,Quebec,Quebec,Corporate
105800553,Brian Stugart,Nova Scotia,Atlantic,Consumer
105870693,Greg Guthrie,Prince Edward Island,Atlantic,Corporate
105982998,Jessica Myrick,Alberta,West,Small Business
106291700,Pete Kriz,Yukon,Yukon,Corporate
106390011,Marc Harrigan,Nova Scotia,Atlantic,Home Office
106488141,Andy Gerbode,Saskachewan,Prarie,Consumer
106662918,Speros Goranitis,Quebec,Quebec,Corporate
107067931,Sarah Brown,Quebec,Quebec,Consumer
107249296,Helen Wasserman,Quebec,Quebec,Corporate
107335664,Nathan Mautz,British Columbia,West,Corporate
107356343,Muhammed Lee,British Columbia,West,Consumer
107508523,Jill Fjeld,Yukon,Yukon,Home Office
107541916,Ivan Gibson,Ontario,Ontario,Corporate
107565533,Liz MacKendrick,New Brunswick,Atlantic,Corporate
107838267,Sibella Parks,Alberta,West,Small Business
108626146,Pamela Stobb,Quebec,Quebec,Consumer
109421866,John Grady,Ontario,Ontario,Corporate
109724217,Bradley Drucker,Quebec,Quebec,Small Business
